Tweets,id tweets,date tweets,username,id user,quote count,reply count,retweet count,favorite count,url tweets
Terkait kebakaran di Bromo yang sedang ramai dibahas..,1.70161577316339E+018,2023-09-12 15:16:29+00:00,gyraa__,310286103,0,0,0,0,https://twitter.com/gyraa__/status/1701615773163397287
"@kumparan jangan dong...., kasihan..., lebih baik suruh bersihin bekas kebakaran di gunung bromo pakai sikat gigi....",1.70161680771787E+018,2023-09-12 15:20:36+00:00,Nobody11175591,1.2931703685391E+018,0,0,0,0,https://twitter.com/Nobody11175591/status/1701616807717875884
@ub_mfs ada efek dari kebakaran bromo kali yaa,1.70162109434265E+018,2023-09-12 15:37:38+00:00,banyakinbobanya,1.31290889389117E+018,0,0,0,0,https://twitter.com/banyakinbobanya/status/1701621094342652190
"@antropoetics FGD tuh, namanya. Isinya diskusi soal kebakaran Bromo itu.",1.70162475521929E+018,2023-09-12 15:52:10+00:00,valuerisks,7.6547291392745E+017,0,1,0,1,https://twitter.com/valuerisks/status/1701624755219292382
"@KehangatanAlNew Kawah wurung kebakaran jg, kirain bromo, lg kemarau, harus hati² banget, semoga ada hujan yg turun buat memadamkan. Baik² semua",1.70162489306929E+018,2023-09-12 15:52:43+00:00,Kawachiii53,1.60432730049311E+018,0,0,0,2,https://twitter.com/Kawachiii53/status/1701624893069295747
"@tanyakanrl api di bromo aja blm padam, masa yg bikin kebakaran udh dipulangin aja",1.70162881637509E+018,2023-09-12 16:08:19+00:00,bereadybuddy,1.66751289284822E+018,0,0,0,0,https://twitter.com/bereadybuddy/status/1701628816375099675
"@anak_lad @louserinaa lol ini bukan perihal salah gasalah, warga sekitar yang cari nafkah disitu kalo Bromo tutup gimana ?  mau pake duit hajatan buat menuhin kebutuhan warga? trs itu bekas kebakaran 1- taun blm tentu bisa ijo lagi",1.70162949865417E+018,2023-09-12 16:11:01+00:00,Zakymubaroqq,1.22314370022351E+018,0,0,0,1,https://twitter.com/Zakymubaroqq/status/1701629498654175542
"@28marigoldd PODO HEE ket wingi malah perasaku, apa karena kebakaran ndek Bromo iku ya huhu",1.70163195587031E+018,2023-09-12 16:20:47+00:00,lucke_karimah,2572130531,0,0,0,0,https://twitter.com/lucke_karimah/status/1701631955870314903
Kok ndak dikirim ke gunung bromo yg lagi kebakaran hutannya itu akan mulya dn ilmunya akan bermanfaat,1.70163417879271E+018,2023-09-12 16:29:37+00:00,Masykur33263800,1.19329700318418E+018,0,0,0,0,https://twitter.com/Masykur33263800/status/1701634178792710376
@sofearozaidi_ 31/8 it was pure kebakaran hutan sbb area bromo senang terbakar akibat heat musim kering,1.70163501476369E+018,2023-09-12 16:32:57+00:00,winonsrubyh,1.19418677334303E+018,0,2,0,1,https://twitter.com/winonsrubyh/status/1701635014763692383
Tiap kali buka sosmed isinya kebakaran bromo gegara prewed pake flare. Asli sedih weh 🥺,1.70163563003447E+018,2023-09-12 16:35:23+00:00,Terrytowet,1954012562,0,0,0,0,https://twitter.com/Terrytowet/status/1701635630034477545
"@sigaretd @ub_mfs musim maba udh berakhir hhahahaha tp emg udh masuk musim kemarau kokk despite bromo kebakaran, emg udh saatnya jg",1.70163598844614E+018,2023-09-12 16:36:49+00:00,akubuten,1.26737257412564E+018,0,1,0,4,https://twitter.com/akubuten/status/1701635988446142643
"@Frimawan Jadi lah bang, cape cape prewed ke bromo sampai kebakaran dan viral",1.70163744243098E+018,2023-09-12 16:42:35+00:00,brisnipdamenta,2714474377,0,0,0,0,https://twitter.com/brisnipdamenta/status/1701637442430984512
"@detikcom Ayo jadiin tersangka dong. Efek kebakaran savana Bromo makin meluas dan brutal, udah 274 hektar, butuh biaya banyak buat madamin.  Belum lagi pencari nafkah yg terimbas gara2 mereka.  Masa cuma saksi doang ? 😦",1.70163989720192E+018,2023-09-12 16:52:21+00:00,NyaiiBubu,1.21989022493678E+018,0,6,3,33,https://twitter.com/NyaiiBubu/status/1701639897201926192
@CNNIndonesia kebakaran bromo: ya dipadamkan bentrok Rempang Batam: ya dikomunikasikan Tragedi Kanjuruhan: saya jawab dilain waktu  😭😭😭😭 gimana ini,1.70164406144115E+018,2023-09-12 17:08:53+00:00,areev_heaven,217136665,0,0,0,0,https://twitter.com/areev_heaven/status/1701644061441155230
"Anu... mmm... tau gak kalau kemaren bromo kebakaran?""""",1.70165228702075E+018,2023-09-12 17:41:35+00:00,fari_giraf,1.53810237529393E+018,0,1,0,0,https://twitter.com/fari_giraf/status/1701652287020753359
"Senyusah-nyusahinnya manusia, yang paling nyusahin ya orang yg bikin Bromo kebakaran 😥",1.70167381871923E+018,2023-09-12 19:07:08+00:00,ratukeluyuran,2245169899,0,0,1,0,https://twitter.com/ratukeluyuran/status/1701673818719232171
"@CNNIndonesia Sebelum marah, yang kalian harapkan apa? Dia presiden, Bromo masalah iyaa tapi gaa masuk akal juga dia nyuruh pemadam kebakaran SE Indonesia padamin api di Bromo. Apalagi kecelakaan sekarang diakibatkan sama manusia, iya gw tau lu berharap dia ngasih respon yang lebih..",1.7017125327703E+018,2023-09-12 21:40:58+00:00,arupha_00,3247367886,0,2,0,0,https://twitter.com/arupha_00/status/1701712532770300181
"@anak_lad @bobamilkteagurl @louserinaa Mbk adel, kebetulan yg lagi kebakaran bukan cm bromo aja, Arjuno jg, itu heli dan relawan masih kerja disana, n biaya operasional heli per jamnya hampir 200 juta.. Minimal mereka tanggung jawab kerja ikut jadi relawan dong, mentang2 udah setor duit jd ga merasa bersalah gitu?",1.70171526774599E+018,2023-09-12 21:51:50+00:00,ermythaa,70112941,0,0,0,0,https://twitter.com/ermythaa/status/1701715267745992951
@AREAJULID apakah ditutupi dengan kasus kebakaran bromo ?,1.7017208655311E+018,2023-09-12 22:14:05+00:00,faz86253114,1.50303328847016E+018,0,0,0,0,https://twitter.com/faz86253114/status/1701720865531101518
"Gajadi ke bromo gara2 kebakaran, kejogja aja kali ya",1.70172974580386E+018,2023-09-12 22:49:22+00:00,feryafid_,3018935311,0,1,0,0,https://twitter.com/feryafid_/status/1701729745803866363
"@handokotjung waktu anak mereka mau melamar anak orang:  👦(anak mereka) 👨(calon mertua)  👦: jadi gini om, maksud kedatangan saya kesini ingin melamar anak om 👦: sebentar, orang tuamu yg dulu prewed menyebabkan kebakaran bromo ya? 👦: em.. iya om😔 👨: waduh gabisa gabisa bikin malu aja",1.70173178513743E+018,2023-09-12 22:57:28+00:00,beneraaan,1.15216090814092E+018,0,0,0,0,https://twitter.com/beneraaan/status/1701731785137434771
Liat berita kebakaran savana Bromo ni pasti bakal dinotice sama dosen iling ekol,1.7017342388975E+018,2023-09-12 23:07:13+00:00,marktcharon,1.62247933639697E+018,0,1,0,1,https://twitter.com/marktcharon/status/1701734238897508588
"kemarin oknum bego yg jd penyebab kebakaran masif di bromo, jg berawal dr sikap abai.  sebelas dua belas ternyata, sama kelakuan aparatnya.  kata gw mah, negeri ini emang beyond salvation sih",1.70175853671448E+018,2023-09-13 00:43:46+00:00,sariebut,138282392,0,0,0,1,https://twitter.com/sariebut/status/1701758536714486121
"@anak_lad @Asalangbt @louserinaa oh jadi gaes mungkin maksud mba nya warga disana yg salah, sapa suruh tinggal disitu, yg bener mah pelaku nyaaa suka2 mereka mo bawa bom kah, flare kah, bakar2 disitu juga gpp, klo bromo kebakaran berarti emg warga disana lagi apes2nya, jd biar kebakaran ber hektar2 mah jg gpp",1.70175908043467E+018,2023-09-13 00:45:56+00:00,taiyatau,1.25441128290562E+018,0,0,0,0,https://twitter.com/taiyatau/status/1701759080434679936
@yusufgunawan Ada acara apa ya pak? Tadi kasihan ada mobil pemadam kebakaran harus puter dari bromo sisi selatan ke sisi utara padahal sudah mau belok kiri arah semeru. Perencanaan jalan yang disekat menjadi ribet 🙏,1.70175956140387E+018,2023-09-13 00:47:51+00:00,Darril09,243078941,0,1,0,1,https://twitter.com/Darril09/status/1701759561403871516
"@AREAJULID Padahal mau ke bromo,dah kebakaran aja😪",1.70176092162924E+018,2023-09-13 00:53:15+00:00,bunetes,1.47857617599994E+018,0,0,0,0,https://twitter.com/bunetes/status/1701760921629249791
"@detikcom Disuruh wajib lapor doang, setelah menyebabkan kebakaran hebat di Bromo  Nggak ada efek jera sama sekali 👎  @poldajatim  @KemenLHK @PPI_KemenLHK  @jokowi",1.70177064463388E+018,2023-09-13 01:31:53+00:00,JoeSamsung6,1.51623229769531E+018,0,0,0,0,https://twitter.com/JoeSamsung6/status/1701770644633886752
"Atas insiden tersebut 274 hektar area terbakar dan polisi telah memeriksa 6 saksi. Diduga Wedding Organizer tersebut tidak memiliki Simaksi, sehingga manajer WO berinisial AP ditetapkan menjadi tersangka.   #Bromo #KebakaranBromo #FlareBromo #Kebakaran #FotoPrewedding",1.70177102538888E+018,2023-09-13 01:33:24+00:00,Kriuuukid,1.63087728419761E+018,0,0,0,2,https://twitter.com/Kriuuukid/status/1701771025388880203
"@anak_lad @louserinaa Kita emang pernah bikin salah juga sih, tapi kesalahannya gak sampe bikin gunung bromo kebakaran juga kali.",1.70178624627894E+018,2023-09-13 02:33:53+00:00,nyakminyak,9.96622861988085E+017,0,0,0,0,https://twitter.com/nyakminyak/status/1701786246278947029
"dulu waktu prewed di bromo, ngobrol sm guide-nya ttg kebakaran bromo. jadi memang tahunan ketika kemarau itu sengaja dibakar mas, biar tumbuh bagus lagi"". entahlah.""",1.70178744816106E+018,2023-09-13 02:38:39+00:00,agusbagaskara_,96902944,0,0,0,1,https://twitter.com/agusbagaskara_/status/1701787448161062959
"@HappyCandyJoy @briliyard @txtdrpemerintah Kebakaran kan bisa merembet, ya bener dong kalo masih blm padam ya dipadamin. Kerjaan doi gak cuma mantau bromo. Lol😂",1.70179049286499E+018,2023-09-13 02:50:45+00:00,Afizl1,1.28927598678615E+018,0,1,0,0,https://twitter.com/Afizl1/status/1701790492864991690
"@txtdrpemerintah Ya kali mau di kasih janji  Sepertinya ga susah susah amat ngatasin kebakaran di bromo kalo saya jadi presiden""🥴🥴""",1.70179729454969E+018,2023-09-13 03:17:47+00:00,Satsamusams,1.37253494565512E+018,0,0,0,0,https://twitter.com/Satsamusams/status/1701797294549696664
"People are dying, bromo kebakaran, ibukota dikepung polusi  CNN:",1.70180194039566E+018,2023-09-13 03:36:15+00:00,navacadabra,256424363,0,0,0,0,https://twitter.com/navacadabra/status/1701801940395667673
"@CNNIndonesia Dari sekian ratus juta rakyat Indo, mungkin cuma pak jokowi yang kepikiran untuk memadamkan kebakaran di bromo. Ini menunjukkan bahwa beliau sangat cerdas dan cocok jadi RI 1 untuk 3 periode.🥰",1.70180210016509E+018,2023-09-13 03:36:53+00:00,RompiOrange,1.12576251407822E+018,0,0,0,0,https://twitter.com/RompiOrange/status/1701802100165099766
@papaanabul Peler itu yg penyebab kebakaran di bromo kan ya?,1.70180274169645E+018,2023-09-13 03:39:26+00:00,tydakperjaka,1.4876148641471E+018,0,1,0,0,https://twitter.com/tydakperjaka/status/1701802741696450972
"@detikcom Sebelum masuk penjara, kasih sanksi tuh orang bantu madamin api di Bromo. Biar pada tau sulit dan beratnya madamin  kebakaran hutan!",1.70180440667573E+018,2023-09-13 03:46:03+00:00,Ar_Lyane,1.55826075255298E+018,0,0,0,17,https://twitter.com/Ar_Lyane/status/1701804406675738647
@KurangGocap6 Pelaku kebakaran bromo mukanya skrg kya gini mungkin ya teh 🤣,1.70181289904245E+018,2023-09-13 04:19:47+00:00,Bobby_a7x22,2441615354,0,1,0,0,https://twitter.com/Bobby_a7x22/status/1701812899042459978
"Kdg aku bersyukur ttg hal2 sg terjadine nd org lain.. Misale biyung untung sg prewed nyebabno kebakaran bromo guduk aku""  Soale opo, hal2 gak sengaja dan bodoh smcm iku kan kdg iso ae terjadi ng kita kan(?)""",1.70181744636008E+018,2023-09-13 04:37:52+00:00,andrianierisa,487436795,0,0,0,0,https://twitter.com/andrianierisa/status/1701817446360084613
"@Dennaaja_ @detikcom lu boleh komen, tapi yg masuk akal. prewedding hak tiap pasangan yg mau menikah. dn emg nya si pasangan bakal tau klo prewed mereka bakal menyebabkan kebakaran hebat di bromo? blok",1.70181815652707E+018,2023-09-13 04:40:41+00:00,jonathanfrans2,967113464,0,4,0,0,https://twitter.com/jonathanfrans2/status/1701818156527079678
"@txtdrpemerintah bnr anjr, tiap hari berita kebakaran bromo makin nyebar makin luas dipikiran gue, lah emg gada penanganannya? gada yang nyoba padamin? apa udah nyoba tapi tetep gabisa? atau alat pemadamannya belum mamadai?",1.70182418229489E+018,2023-09-13 05:04:38+00:00,011kaze,1.39157816175896E+018,0,0,0,0,https://twitter.com/011kaze/status/1701824182294892845
"@detikcom @jjsengui Kalau pun belum dinaekkan statusnya jadi tersangka.  Pasangan Prewed yg nyantei banget karena merasa terima beres prewed pake flare...   Usul, mumpung lg nyantai, mereka yg masih jadi saksi, kerja sosial di lokasi kebakaran savana Bromo sampei kondisi vegetasi di sana bener2…",1.70182967205574E+018,2023-09-13 05:26:26+00:00,NyaiiBubu,1.21989022493678E+018,3,30,96,1254,https://twitter.com/NyaiiBubu/status/1701829672055742930
"Tiap ada video kebakaran Bromo lewat di sosmed langsung aku skip, ga tega liatnya 😭",1.70183965721308E+018,2023-09-13 06:06:07+00:00,marichaks,73345418,0,0,0,1,https://twitter.com/marichaks/status/1701839657213088250
"Negara bukan cuman harus ngerogoh ratusan juta buat memadamkan kebakaran di Bromo karena prewed gak ngotak, tapi puluhan milyar!  Sampe nongol di satelit lho itu jadi hotspot gede.  Kalo diluar mereka (EO dan pasangan prewed) kayaknya dah bakal kena pasal arson semua!",1.70184056356855E+018,2023-09-13 06:09:43+00:00,GerryS,66649933,1,10,95,284,https://twitter.com/GerryS/status/1701840563568554091
@CNNIndonesia Apakah ada penunjukan jabatan baru sebagai pejabat penanggulangan kebakaran Bromo?,1.70184059412822E+018,2023-09-13 06:09:50+00:00,gan_deden,201168226,0,1,0,0,https://twitter.com/gan_deden/status/1701840594128220388
Ini yg bikin bromo kebakaran? Dan nyusahin warga sekitar?,1.70184156547459E+018,2023-09-13 06:13:42+00:00,Adsn73234168,1.35380585718042E+018,0,1,0,0,https://twitter.com/Adsn73234168/status/1701841565474594836
"@KompasTV wewww blm selesai jg ya n makin meluas..  selain kesalahan poto prewed kebakaran yg g selesai2 ini menunjukkan, kurg siapnya petugas penjaga  hutan d bromo n sekitarnya. Kurang nya alat pemadam, saluran air n keselamatan padahal objek vital wisata n taman nasional.",1.70184216355708E+018,2023-09-13 06:16:05+00:00,MrChill61971371,1.39396585699286E+018,0,0,0,1,https://twitter.com/MrChill61971371/status/1701842163557085247
@lesyeuxdevosye padamin kebakaran di Bromo,1.70184287284328E+018,2023-09-13 06:18:54+00:00,nolinguistik,1.31139767257877E+018,0,0,0,0,https://twitter.com/nolinguistik/status/1701842872843289076
"@friendwithme84 @zqhr Lu kok gak jelas bang, orang itu isinya sarkas kok.. nyindir penyebab kebakaran bromo malah dikira berchandyaaa",1.70184429594548E+018,2023-09-13 06:24:33+00:00,set_cak28818,1.67654366006912E+018,0,0,0,0,https://twitter.com/set_cak28818/status/1701844295945482476
"@detikcom Mending uang buat prepare nikah itu dipake untuk bayar ganti rugi kebakaran di Bromo deh, mana mereka gak ada rasa bersalah lagi. Enak aja habis ngerusak masih bisa santai santai gitu",1.70184444964989E+018,2023-09-13 06:25:10+00:00,vickyfarhan95,163772776,0,0,0,0,https://twitter.com/vickyfarhan95/status/1701844449649893435
Jurusan Perencanaan Wilayah dan Kota:  1. Revitalisasi Taman Nasional Bromo Tengger Semeru  2. Dampak Sosial Ekonomi Masyarakat Sekitar Taman Nasional Bromo Tengger Semeru Akibat Bencana Kebakaran Hutan,1.70184950423505E+018,2023-09-13 06:45:15+00:00,ahrifqiiids,1.58377864672394E+018,2,0,2,4,https://twitter.com/ahrifqiiids/status/1701849504235053368
"@detikcom Kasus film porno, semuanya ditangkap. Padahal tuh film juga gk terkenal dan gak semua tau aksesnya (pak pol sampe adakan conference pers seolah pencapaian besar)  Tiba kebakaran gunung bromo jelas2 jadi wabah, dampaknya ke pariwisata global, yg ditangkap baru 1 orang. 😑😑",1.70184986039853E+018,2023-09-13 06:46:40+00:00,AsriMaulidaRam1,1.63294605634138E+018,0,1,0,1,https://twitter.com/AsriMaulidaRam1/status/1701849860398530901
"Update :   Bromo sudah padam, semoga gak ada titik kebakaran baru lagi",1.70186535604921E+018,2023-09-13 07:48:14+00:00,sampingalfamart,1.64609774733296E+018,0,1,0,0,https://twitter.com/sampingalfamart/status/1701865356049215664
apa ini hujan buatan buat kebakaran gunung bromo yh:(,1.70186629060721E+018,2023-09-13 07:51:57+00:00,pacarcipung,1.62875172224723E+018,0,0,0,0,https://twitter.com/pacarcipung/status/1701866290607210875
@piyaayip_ @txtdrpemerintah Ya harusnya dipadamkan emang maunya diapain kalau savana kebakar? Dari tahun lalu Bromo jg kebakaran mulu gara² kemarau cuma bedanya ini lebih besar gara² flare,1.70186694988889E+018,2023-09-13 07:54:34+00:00,_WHO4MII,1.42266424397171E+018,0,0,0,0,https://twitter.com/_WHO4MII/status/1701866949888897204
Semoge kebakaran di bromo jg cepet padam 🙏,1.70186815175417E+018,2023-09-13 07:59:21+00:00,kangfigma,1.31356896082719E+018,0,0,0,0,https://twitter.com/kangfigma/status/1701868151754170536
Ini pasangan tolong suruh wajib mengabdi minimal 5 tahun buat nanam pohon di seluruh area bromo yg kebakaran. Merawat sampai tumbuh dan bibitnya beli pake dana mereka sendiri.,1.70187109867212E+018,2023-09-13 08:11:03+00:00,eepiskey,469183434,0,0,0,0,https://twitter.com/eepiskey/status/1701871098672124325
"Alhamdulillah kalo beneran hujan semoga kebakaran di bromo bisa cepat padam, tapi kasian pembangunan di rumah bisa molor 🙃",1.7018712554384E+018,2023-09-13 08:11:41+00:00,lllvelllyx,1.45058779140694E+018,0,0,0,0,https://twitter.com/lllvelllyx/status/1701871255438401882
@hoelymelayu Tiber ingat kejadian kebakaran di Bromo. Haha,1.70187130103889E+018,2023-09-13 08:11:52+00:00,GittewTiber,3043694963,0,0,0,0,https://twitter.com/GittewTiber/status/1701871301038891055
Menyepelekan masalah kecil yang harusnya bisa di cegah tapi malah berulang kali berbuat dan tidak berusaha memperbaiki nya yah bom waktu buat kehancuran hidup. Liat aja foto prawed di bromo. Nyepelein api kecil gak langsung di padamkan eh kebakaran 1 bromo dan buat repot hidup.,1.7018717356904E+018,2023-09-13 08:13:35+00:00,tubagusdaneil,234223639,0,0,0,0,https://twitter.com/tubagusdaneil/status/1701871735690400109
"@rahmdess27 Yoongi aku ajak ke prambanan liat lampion pas waisak.   Rencana ke Bromo, tapi apa daya kebakaran. Mau ke Savannah nya, terus naik jeep ke pasir berbisik    Ya Allah...  Lemes sendiri ngebayangin nya aja.",1.70188887474484E+018,2023-09-13 09:21:41+00:00,minsugarie49,7.94212756668854E+017,0,0,0,0,https://twitter.com/minsugarie49/status/1701888874744840536
"@urbyybae Amiin.. semingguan lagi otw malang,bromo. Semoga hujanny bisa bantu padamin kebakaran 🙏",1.70189008433182E+018,2023-09-13 09:26:30+00:00,hushteabudi,707843108,0,1,0,0,https://twitter.com/hushteabudi/status/1701890084331823559
"@infomalang Min, udan 'rekasa' kah, buat madamkan kebakaran di Bromo?",1.70189422183652E+018,2023-09-13 09:42:56+00:00,darmajatjs,560137777,0,2,0,1,https://twitter.com/darmajatjs/status/1701894221836521759
"@louserinaa Mbak nya si adelia itu agak ga waras, dibela abis2an pasangan yang sudah mengakibatkan kebakaran ratusan hektar area Bromo, pake alesan kita membongkar data pribadi pelaku..",1.70189495508887E+018,2023-09-13 09:45:51+00:00,Dnswara_,1.70066229765459E+018,0,0,0,0,https://twitter.com/Dnswara_/status/1701894955088879784
@zqhr prediksi pelebaran kebakaran hutan akibat pengunaan flare di lokasi Savana gunung Bromo dengan penginderaan jauh,1.70190026731337E+018,2023-09-13 10:06:58+00:00,rmdn_hani,107827019,1,1,0,0,https://twitter.com/rmdn_hani/status/1701900267313373369
Alhamdulillah hujan..  Semoga hujan bisa memadamkan api dengan sempurna 🥺 Kembali hijau ya Bromo 🥺 #Bromo #Kebakaranbromo,1.70190483155075E+018,2023-09-13 10:25:06+00:00,CherylNoiza,1.67242541062438E+018,0,0,1,2,https://twitter.com/CherylNoiza/status/1701904831550759036
Hukum  “Analisis Dampak Aktivitas Photoshoot Pre-wedding terhadap Kebakaran Hutan di Kawasan Gunung Bromo: Perspektif Hukum dan Perlindungan Lingkungan”,1.70190748232994E+018,2023-09-13 10:35:38+00:00,zqhr,33043063,0,1,3,5,https://twitter.com/zqhr/status/1701907482329944371
Teknik Industri  “Rekayasa Sistem Pemantauan dan Pemulihan Lingkungan Pasca Kebakaran Hutan di Kawasan Taman Nasional Bromo Tengger Semeru: Peran Teknik Industri dalam Meningkatkan Keberlanjutan”,1.70190862661152E+018,2023-09-13 10:40:11+00:00,zqhr,33043063,0,2,0,3,https://twitter.com/zqhr/status/1701908626611527845
@gustiayutp auto kebakaran di bromo langsung padam,1.70191263986842E+018,2023-09-13 10:56:08+00:00,satyaekaputra_,1.11747742598457E+018,0,0,0,0,https://twitter.com/satyaekaputra_/status/1701912639868420282
"Tbtb di ig jadi pada upload foto apa aja di bromo"" gara2 abis kebakaran, jadi pengen ke bromo lagi""",1.70191655012155E+018,2023-09-13 11:11:40+00:00,jvngkvvkie,573515411,0,0,0,0,https://twitter.com/jvngkvvkie/status/1701916550121554354
Gugunungan yg blkg rmh guel kebakaran yaAllah ngerembet takut kek bromo,1.70192091859828E+018,2023-09-13 11:29:01+00:00,linday____,3160434834,0,1,0,0,https://twitter.com/linday____/status/1701920918598283293
"Lagi dan lagi lwt teel ttg bromo kebakaran, sedih bgt gue blm pernah ke bromo : jahat bgt org2 yg nyebab in kebakaran :""""",1.70192342370083E+018,2023-09-13 11:38:59+00:00,byMinjul,1.65500433904241E+018,0,0,0,2,https://twitter.com/byMinjul/status/1701923423700836760
"Oalahhh pantes kok panas banget, di wilayahku banyak tpa yg kebakaran sama dari bromo juga 😩",1.70193348094557E+018,2023-09-13 12:18:56+00:00,17O796ww,1.13226772598675E+018,0,0,0,0,https://twitter.com/17O796ww/status/1701933480945578437
"Kebakaran hutan di Gunung Bromo tidak hanya mengancam keberadaan flora dan fauna langka. Kebakaran hutan di Bromo juga mengakibatkan terputusnya saluran air bersih ke 6 desa yang ada di Kecamatan Sukapura.  Sedih sekali, 😢🙏🏻 semoga cepat kembali pulih 😇",1.70193590951054E+018,2023-09-13 12:28:35+00:00,LuhAyuManikMas1,1.12099520235175E+018,0,1,0,0,https://twitter.com/LuhAyuManikMas1/status/1701935909510545538
"@anak_lad @louserinaa Kau gausa malu maluin orang medan lah ya perkedel kalo ga ngerasain dampaknya kebakaran di bromo itu, bagus kau diam aja xixixi",1.70193748815008E+018,2023-09-13 12:34:52+00:00,viraieo,9.81788475744665E+017,0,0,0,0,https://twitter.com/viraieo/status/1701937488150081608
@crujl santuy gue wleeeee yg kebakaran bromo noh,1.70193861454294E+018,2023-09-13 12:39:20+00:00,yojweah,1.2676929656626E+018,0,1,0,0,https://twitter.com/yojweah/status/1701938614542942224
azizah iphone 15 arhan jeon jungkook flare wedding kebakaran bromo pondok pesantren wtf lucas taehyung rabu malem hyunjin jennie abimana #AppleEvent TOMORROW_X_TOGETHER bts taylor swift vma shopee snack,1.70194096864641E+018,2023-09-13 12:48:42+00:00,zoeyspick,1.64021241124345E+018,0,0,0,0,https://twitter.com/zoeyspick/status/1701940968646418740
Dikira yang kebakaran tuh cuman gunung Bromo aja🥲,1.70194234732675E+018,2023-09-13 12:54:10+00:00,xempatbelasx,440623512,0,0,0,0,https://twitter.com/xempatbelasx/status/1701942347326750970
@YogyakartaCity Mbok tulung iki isoh gak difunsikan dinggo memadamkan kebakaran seko duwur neng bromo kae,1.70194243262631E+018,2023-09-13 12:54:31+00:00,Rasahkepo29,8.64515585190666E+017,0,0,0,0,https://twitter.com/Rasahkepo29/status/1701942432626315307
Pengen ke area camping tp ditutup gara2 kena dampak kebakaran bromo :'( Hiksss,1.70194361537813E+018,2023-09-13 12:59:13+00:00,imyourxcat,1105358964,0,0,0,0,https://twitter.com/imyourxcat/status/1701943615378137115
Sepertinya setelah kebakaran Bromo rumputnya bakalan lebih bagus deh pas udah masuk musim hujan,1.70194671386565E+018,2023-09-13 13:11:31+00:00,takeurpain,1.61894309894358E+018,0,0,0,0,https://twitter.com/takeurpain/status/1701946713865654612
"Pelaku yg menyebabkan kebakaran di gunung Bromo selain dikenakan hukuman badan, juga harus dihukum membayar ganti rugi senilai kerugian akibat kebakaran itu....😠  #adil",1.70194856518947E+018,2023-09-13 13:18:53+00:00,Iyan_KH,34231385,0,0,0,4,https://twitter.com/Iyan_KH/status/1701948565189472374
@wintersoldicker ktanya elpijiti penyebab bencana pdhl yg buat bromo kebakaran mah psgn straight ngide prewed pake flare,1.70195361057202E+018,2023-09-13 13:38:56+00:00,jeongwooest,1.36638084670216E+018,0,0,0,1,https://twitter.com/jeongwooest/status/1701953610572025937
"@EndlessJourneyE Everyone loves freebies, right? Yg ngasih beramal, yg dikasih ngedoain balik. Gitu kan maksudnya? 😀 Isu lingkungan ga sexy, tp bromo kebakaran heboh banget.",1.70195673139423E+018,2023-09-13 13:51:20+00:00,Arofanti,48011080,0,1,0,0,https://twitter.com/Arofanti/status/1701956731394236817
"@kegblgnunfaedh Update Bromo yg kebakar doang gencar si pelaku kebakaran kok lenyap gini yaa beritanya, dah diadili belum sih mereka kerugiannya gede loh ini banyak pihak jg yg dirugikan masa gada tindakan apa2, apa akunya aja yg ketinggalan berita ya ?",1.70195778662242E+018,2023-09-13 13:55:31+00:00,Nuyuybestiemu,1.4678208587522E+018,0,0,1,14,https://twitter.com/Nuyuybestiemu/status/1701957786622427564
"@dAsalbantani @detikcom RATUSAN JUTA DEMI MEMADAMKAN KEBAKARAN BROMO""""",1.70196527708737E+018,2023-09-13 14:25:17+00:00,DandyPurwanto_,1.13704221007817E+018,0,0,1,1,https://twitter.com/DandyPurwanto_/status/1701965277087379498
"kriminologi: Tinjauan Green Criminology terhadap Kebakaran Lahan yang Tidak Disengaja selama Aktivitas Fotografi di Gunung Bromo""""",1.70197027259561E+018,2023-09-13 14:45:08+00:00,obingskibing,1.19559926735785E+018,1,1,0,0,https://twitter.com/obingskibing/status/1701970272595611659
Sosiologi   Pengaruh Status Sosial Ekonomi terhadap Tingkat Literasi Pelestarian Lingkungan: Studi Kasus Kebakaran Bromo akibat Aktivitas Fotografi Prapernikahan,1.70197278950099E+018,2023-09-13 14:55:08+00:00,pemudahepi,243136890,1,1,0,2,https://twitter.com/pemudahepi/status/1701972789500997942
Ilmu Hubungan Internasional   Internasionalisasi Kasus Kebakaran Bromo akibat Digunakan Sebagai Lokasi Foto Prapernikahan: Sebuah Tinjauan Kritis untuk mewujudkan Ecological Justice,1.7019738600468E+018,2023-09-13 14:59:24+00:00,pemudahepi,243136890,1,1,0,1,https://twitter.com/pemudahepi/status/1701973860046803259
ini diramein jg dong biar sama panasnya sama kebakaran di bromo,1.7019743379248E+018,2023-09-13 15:01:17+00:00,Ivanasekali,1.20438449086636E+018,0,0,0,0,https://twitter.com/Ivanasekali/status/1701974337924804634
"@sosmedkeras Kmrn ada yg menyebab in gunung bromo kebakaran smpek berhektar2 pelaku di penjara 5 tahun &amp  dendanya milyaran ga main2, la ini yg nyebabin banjir &amp  dgn sengaja ngerusak alam gak di perlalukan yg sama gitu???",1.70197860798665E+018,2023-09-13 15:18:16+00:00,4ndrovega,1943758837,0,0,0,1,https://twitter.com/4ndrovega/status/1701978607986659804
Keren amat ni fandom :) Bantu Bromo kali yaa buat penanaman kembali after kebakaran.,1.70197883007494E+018,2023-09-13 15:19:08+00:00,trisce12,75257415,0,0,0,1,https://twitter.com/trisce12/status/1701978830074941864
